No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
6361,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,무교,131.131.53.6,66:b0:5b:3e:4b:f3
16249,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,불교,42.42.212.1,bd:47:3b:46:b4:3c
17438,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,무교,20.80.174.12,a9:3d:76:c3:b5:fa
20162,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,yahoo.com,불교,123.228.176.128,ee:c7:79:21:fd:9d
24156,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,기독교,253.5.118.225,00:3b:d0:8b:83:e3
24883,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,불교,133.142.55.128,b5:b7:0f:30:b2:27
27988,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1954****,*************,*************,yahoo.com,기독교,77.44.195.37,b1:e7:7b:a1:89:0f
31140,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,무교,213.228.31.52,a2:65:d6:72:e7:55
34471,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,무교,66.74.144.66,4b:33:e2:2b:98:51
6744,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,naver.com,기독교,211.52.231.101,a9:aa:e0:2c:a6:f7
11116,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,불교,88.41.44.26,0f:09:3b:60:14:77
12528,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,yahoo.com,기독교,197.139.7.51,ac:fc:5f:51:de:c8
18660,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,천주교,73.125.23.181,6f:c2:6e:b9:81:af
19829,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,천주교,99.19.30.82,93:53:47:8b:4b:33
23177,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,불교,230.89.38.255,8a:7e:94:f2:10:28
24701,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,naver.com,무교,81.57.254.122,6d:94:38:75:76:13
24957,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,daum.net,무교,243.21.196.85,8a:62:29:40:e3:5c
28608,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,naver.com,무교,5.121.18.85,a2:a9:60:0e:97:e3
1099,박**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,불교,216.122.38.45,1e:64:3a:88:09:32
10139,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1954****,*************,*************,daum.net,불교,127.55.96.217,6d:cc:9a:65:88:f2
14694,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,yahoo.com,기독교,167.180.215.220,53:3b:11:69:f0:ac
20901,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,naver.com,불교,138.38.136.188,2d:30:2f:3f:da:7b
28102,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1954****,*************,*************,gmail.com,불교,47.110.184.235,b8:ff:07:4b:63:0d
37590,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1954****,*************,*************,gmail.com,불교,239.2.64.134,5f:40:7b:cc:ce:75
38917,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,naver.com,불교,16.186.56.177,c0:77:0f:b1:eb:9c
289,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,무교,211.249.174.65,90:88:22:fa:42:51
5527,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,기독교,71.101.247.231,88:3a:e6:47:60:73
17609,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,기독교,102.106.253.142,e9:9f:9b:61:1e:0c
22286,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,gmail.com,천주교,113.237.11.171,fe:30:fc:17:00:5b
377,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,기독교,224.209.191.12,29:d7:af:45:65:bb
2022,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,naver.com,무교,26.67.92.106,0c:89:82:bb:6e:e4
9673,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,불교,36.225.228.73,b1:cc:f8:c0:0c:1e
11875,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,yahoo.com,기독교,188.99.231.126,4b:33:4d:e7:fc:22
12301,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,천주교,172.248.205.41,f8:78:67:87:18:ae
18232,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1954****,*************,*************,gmail.com,기독교,229.245.184.171,f6:ec:ed:94:b4:c0
33265,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,무교,124.118.221.45,8d:14:2e:62:e6:1a
37054,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,천주교,167.208.50.157,af:54:e1:5a:bc:7c
255,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,naver.com,불교,144.52.170.90,2c:a7:77:d4:e5:61
6548,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,gmail.com,기독교,27.177.226.212,c9:d2:7a:69:28:28
10125,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,기독교,212.160.96.10,e8:c5:8e:da:b6:78
10279,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,yahoo.com,무교,213.169.164.13,44:a2:66:32:36:a0
13620,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,daum.net,무교,215.195.117.252,35:2a:83:7e:23:22
14039,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,yahoo.com,천주교,109.59.149.212,bb:71:72:fe:04:c6
17565,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,불교,127.192.143.181,02:45:8a:b1:98:7d
19460,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,gmail.com,기독교,108.1.142.130,6c:24:4f:06:51:83
19490,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,yahoo.com,불교,237.106.41.78,b4:ec:33:24:1b:d5
21073,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,gmail.com,무교,121.7.72.44,c2:06:ea:dd:b9:61
32318,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1954****,*************,*************,gmail.com,무교,27.47.138.239,91:64:9a:d4:0d:96
34165,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1954****,*************,*************,gmail.com,무교,50.210.188.228,7b:cf:15:e9:65:b1
1410,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,무교,43.76.73.24,f9:90:a5:ec:97:07
2720,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,naver.com,불교,89.220.140.190,55:e8:01:30:9f:2c
18709,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,천주교,220.128.192.84,2c:bb:c0:3f:89:2a
669,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,naver.com,무교,48.211.237.167,84:72:57:38:a5:7d
3125,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,gmail.com,무교,23.238.80.111,47:20:6c:86:42:6b
18789,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,naver.com,무교,32.199.105.37,88:cd:79:d0:0b:69
26604,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1954****,*************,*************,daum.net,기독교,167.104.183.124,66:c8:6d:c8:c8:8a
12889,한**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,불교,215.161.165.144,d4:23:b8:6d:4e:0e
21565,한**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,무교,138.238.189.218,af:80:62:b6:72:ed
30675,한**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1954****,*************,*************,gmail.com,무교,157.32.228.166,ff:e4:25:5a:bd:79
9607,한**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,daum.net,불교,145.117.33.31,5d:3d:65:c5:db:01
26044,한**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1954****,*************,*************,yahoo.com,무교,214.85.218.226,fd:22:7b:7b:94:ae
32734,한**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1954****,*************,*************,naver.com,무교,25.116.48.148,2b:b5:60:b8:82:3d
2186,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1955****,*************,*************,yahoo.com,기독교,36.228.55.91,1e:ee:71:39:14:1e
9123,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,불교,89.219.157.140,9e:b9:0f:ab:3a:22
10681,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,gmail.com,불교,28.167.10.54,fc:02:fc:5f:3a:96
20082,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1955****,*************,*************,yahoo.com,기독교,24.144.143.207,2a:1f:07:cf:93:b1
24342,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,naver.com,무교,5.210.162.165,98:c6:14:07:30:ba
26493,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,gmail.com,천주교,249.209.244.75,d7:c5:bb:55:7b:5c
38711,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,yahoo.com,천주교,35.110.162.238,f0:67:14:6c:e3:f3
39594,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,yahoo.com,불교,135.44.100.145,79:28:ce:98:f8:81
1472,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,천주교,76.35.243.44,6e:7f:b7:60:f4:0d
6571,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,naver.com,무교,246.92.219.28,0a:18:da:df:24:15
7516,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,yahoo.com,무교,30.140.52.148,4f:f5:d8:ae:ae:02
8306,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,naver.com,불교,122.248.83.72,fa:bd:24:f8:08:68
17183,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,naver.com,기독교,90.115.159.121,32:d4:86:e6:d7:83
27374,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,gmail.com,기독교,165.97.210.140,cf:7b:3b:15:99:56
5378,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1955****,*************,*************,daum.net,무교,218.239.174.212,f8:05:07:a2:df:63
11802,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,naver.com,무교,171.76.117.102,2f:3a:c7:37:55:68
16099,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,naver.com,천주교,52.94.205.226,0a:1f:7e:f9:95:5b
34976,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,무교,112.73.60.139,9e:3e:7d:aa:11:99
17893,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,naver.com,기독교,236.219.101.177,ea:fe:ce:3e:fb:98
26506,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,naver.com,무교,210.163.199.202,9b:34:cf:66:7d:f3
29804,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,daum.net,불교,83.223.113.162,fa:26:ab:ff:4b:e6
36088,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,yahoo.com,기독교,101.121.3.22,32:ed:53:9c:b7:97
36885,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,gmail.com,기독교,235.142.141.187,b7:69:4f:20:f6:f0
1225,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,naver.com,무교,185.3.134.202,74:ac:b5:91:95:b5
6454,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,yahoo.com,불교,117.234.96.251,e7:db:11:16:17:06
19008,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1955****,*************,*************,daum.net,기독교,132.107.62.35,6f:9c:f6:e0:eb:b4
29145,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,daum.net,불교,169.171.249.182,70:7b:86:a8:08:8f
30350,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,yahoo.com,무교,111.45.241.175,d6:dd:e2:0a:85:bf
3305,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1955****,*************,*************,yahoo.com,기독교,4.1.26.41,db:41:55:9b:7b:55
9251,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,기독교,9.64.170.83,01:f1:8e:6c:3a:bf
12175,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,naver.com,불교,146.104.241.202,17:61:f0:05:66:c3
26620,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,무교,48.186.177.218,3d:55:4f:57:f3:1c
31839,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,gmail.com,천주교,61.253.104.174,65:53:7c:07:f2:7c
1414,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1955****,*************,*************,gmail.com,무교,104.107.25.123,8c:df:9c:c1:c8:b0
2456,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,gmail.com,무교,254.205.31.96,92:f7:89:ff:b4:86
7287,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,yahoo.com,기독교,127.57.104.77,93:c9:ad:10:bf:d6
24082,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1955****,*************,*************,gmail.com,무교,34.135.130.179,63:de:d1:8b:2c:20
35627,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1955****,*************,*************,daum.net,무교,51.185.97.172,c2:d5:a1:e2:7a:4f
10520,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,기독교,88.112.152.175,c2:94:3c:ba:65:4a
19099,최**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,naver.com,불교,76.251.49.105,61:21:02:9c:4b:34
27058,최**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1955****,*************,*************,daum.net,기독교,24.85.231.210,7b:e7:aa:4e:47:91
36900,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,yahoo.com,기독교,217.17.148.244,7f:98:1d:8d:b0:18
38051,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1955****,*************,*************,yahoo.com,천주교,245.25.202.68,9e:3c:80:23:79:a4
20066,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1956****,*************,*************,daum.net,무교,99.82.236.178,83:b3:82:a6:56:a7
26894,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1956****,*************,*************,naver.com,기독교,32.173.104.62,4b:77:a8:84:21:f7
27633,김**,남성,"[150.0, 160.0[","[60.0, 70.0[",B형,1956****,*************,*************,gmail.com,기독교,79.11.104.53,d1:05:0b:bc:22:66
27954,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1956****,*************,*************,yahoo.com,기독교,20.250.80.183,00:b9:c6:0c:2a:8b
35685,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1956****,*************,*************,yahoo.com,불교,91.164.220.161,85:06:eb:9f:c3:f7
435,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1956****,*************,*************,yahoo.com,무교,199.168.203.37,5f:65:b7:2f:65:8c
1058,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1956****,*************,*************,gmail.com,기독교,142.5.201.175,9f:79:77:b8:38:60
8930,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,daum.net,무교,164.154.105.32,d5:74:98:40:a3:07
11293,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,gmail.com,기독교,248.194.47.195,bd:19:51:30:de:00
13385,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1956****,*************,*************,naver.com,무교,82.126.237.82,bc:80:8b:70:fe:b9
15180,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1956****,*************,*************,yahoo.com,무교,13.66.116.158,9c:1f:7a:0a:c8:6f
21707,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1956****,*************,*************,daum.net,무교,165.148.136.24,2d:ba:26:9a:4c:31
27576,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,daum.net,불교,127.17.53.214,62:cd:f4:0e:6d:89
1556,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,gmail.com,불교,134.152.215.46,e1:1a:79:4d:df:b3
4226,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,daum.net,기독교,253.187.63.203,91:b5:76:49:fd:a8
4270,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,naver.com,기독교,131.97.234.39,63:f6:cf:60:42:e4
5020,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1956****,*************,*************,daum.net,무교,54.172.192.146,c4:98:f4:d1:11:12
8524,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1956****,*************,*************,gmail.com,불교,13.149.71.121,e1:24:1d:33:d8:ca
19650,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,daum.net,불교,248.6.206.173,27:05:be:68:58:cf
25899,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1956****,*************,*************,naver.com,무교,244.138.241.167,df:55:22:2e:4e:e6
38785,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1956****,*************,*************,daum.net,무교,34.41.225.26,07:0b:02:c8:50:a4
39367,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1956****,*************,*************,naver.com,불교,247.228.84.245,5d:e8:8a:69:40:a7
3688,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,naver.com,무교,164.199.62.204,1c:69:60:d0:83:ba
3858,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1956****,*************,*************,gmail.com,무교,238.67.168.50,a1:be:72:e7:40:fa
9885,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1956****,*************,*************,gmail.com,무교,225.210.195.23,3d:1a:90:17:a6:b0
18590,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1956****,*************,*************,naver.com,불교,75.253.172.227,39:6a:d1:64:f0:82
35565,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1956****,*************,*************,yahoo.com,천주교,40.172.142.112,99:e0:64:ac:a2:a6
3383,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1956****,*************,*************,yahoo.com,불교,210.1.112.186,70:25:92:87:27:93
11796,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1956****,*************,*************,gmail.com,무교,125.183.236.35,ff:5d:68:16:26:3c
20816,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1956****,*************,*************,naver.com,기독교,69.43.21.29,3c:e9:6c:64:e8:40
32526,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1956****,*************,*************,daum.net,무교,43.252.172.240,fd:21:1e:6e:f4:08
