No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
43590,황은영,여성,158.1,57.2,O형,19630206,010-8175-0765,rwuz9m3jw,yahoo.com,기독교,서울교육대학교,사회,1.81
43594,장지훈,여성,145.1,58.2,A형,19700731,010-2881-1075,iv0twt,naver.com,무교,한국체육대학교,자연,4.04
43605,김성준,남성,171.8,59.8,A형,19850929,010-8738-5543,nx3m7a8yf,yahoo.com,기독교,광운대학교,인문,2.85
43607,김서준,여성,151.5,61.5,O형,19591124,010-8970-2028,mlgos6wh21x27,naver.com,기독교,한성대학교,자연,3
43617,최우성,남성,168.2,66.9,A형,19861018,010-1657-8770,bop29l,gmail.com,무교,상명대학교,예체능,2.44
43621,김석영,남성,170.8,56.6,AB형,19710323,010-7534-1431,l10nxj8u,daum.net,무교,한양대학교,의학,2.33
43623,박택지,여성,156.9,56.0,A형,19680925,010-8322-6969,d8g3dur5c,daum.net,불교,서울여자대학교,예체능,2.05
43628,김영준,여성,164.9,54.5,O형,19710523,010-3179-4311,zb8qvtmqg6e7p,yahoo.com,기독교,서울교육대학교,의학,0.77
43679,최지택,여성,155.1,59.2,B형,19911103,010-3286-8048,ffypxgydbsanr,naver.com,기독교,건국대학교,인문,2.5
43699,최지우,여성,159.6,59.1,O형,19950419,010-9859-3877,cpodnt9h,daum.net,불교,한양대학교,인문,3.9
43711,김협희,여성,159.0,54.0,B형,19720418,010-4706-4323,rdlx2aptn,daum.net,무교,국민대학교,교육,1.49
43715,김정훈,남성,168.2,60.2,O형,19511014,010-5366-8124,s1vsrd04s9bpz,gmail.com,무교,성균관대학교,자연,0.22
43726,손현은,여성,153.3,52.5,B형,19590409,010-7082-3124,qvrgk33tiyir,daum.net,무교,숭실대학교,인문,1.6
43728,엄희상,여성,160.7,51.4,A형,19480113,010-6249-2483,coff36jfw,daum.net,무교,세종대학교,의학,0.43
43729,양훈덕,남성,172.1,72.6,A형,19691021,010-5466-8023,esam349j1ax,daum.net,기독교,덕성자대학교,교육,4.09
43743,오훈용,여성,160.6,49.8,O형,19720825,010-4137-7379,au3l7057,naver.com,불교,한국성서대학교,교육,3.07
43750,차준현,여성,152.0,59.2,B형,19551118,010-9820-4773,w6546y,daum.net,무교,서경대학교,사회,1.64
43762,김은덕,여성,153.5,55.0,AB형,19960912,010-2435-9172,vte5c6qgc,yahoo.com,기독교,성균관대학교,법학,1.58
43766,손우은,여성,155.2,59.7,A형,19770614,010-4197-3383,aj40xso,daum.net,무교,KAIST,예체능,3.32
43779,최택정,여성,169.8,50.9,B형,19620914,010-5233-7384,m94yuhl1z8,daum.net,기독교,숭실대학교,법학,0.57
43789,이현서,여성,159.9,52.6,B형,19671210,010-2831-2144,ag5nqsi80u58u,gmail.com,기독교,한성대학교,의학,0.57
43790,김지협,남성,164.1,65.5,B형,19560301,010-1063-5061,kieawqlzya,daum.net,천주교,서울시립대학교,교육,4.1
43795,김협훈,여성,163.0,52.7,O형,19880925,010-5349-8249,jdhjv89r,gmail.com,무교,한국방송통신대학교,자연,0.79
43804,윤정남,남성,171.1,66.8,AB형,19760130,010-8010-8924,bosaa3lh0ir,naver.com,기독교,성신여자대학교,교육,2.92
43808,구종영,남성,163.2,64.6,AB형,19520816,010-7323-7437,fe0z8k84,naver.com,무교,육군사관학교,자연,3.46
43816,손지석,여성,153.6,53.9,A형,19811025,010-1192-7599,p8ni9fprx1za2,daum.net,무교,서경대학교,공학,3.24
43823,이협택,여성,149.2,48.2,AB형,19531010,010-7185-7402,nujf6omk3wl18,yahoo.com,무교,상명대학교,인문,2.77
43829,김은서,여성,157.9,48.4,O형,19760703,010-1636-3670,ge0qcehb4688b,daum.net,불교,가톨릭대학교,의학,0.21
43832,조협희,여성,161.5,50.1,O형,19750319,010-6407-7429,larfo3nigwn0,naver.com,무교,서울여자대학교,사회,1.28
43861,박지용,남성,169.0,61.2,B형,19841231,010-5078-0338,hmsmxybu,yahoo.com,무교,국민대학교,공학,1.99
43867,서준남,남성,162.6,66.1,B형,19700216,010-4217-4948,emk7owj,daum.net,무교,성공회대학교,자연,3.77
43868,유준서,여성,158.5,50.7,O형,19930502,010-3538-3606,zhsz3qn901i5,gmail.com,불교,경기대학교,예체능,1.54
43872,이준남,여성,158.5,56.7,O형,19701102,010-9304-3066,j8a4iat,gmail.com,불교,한국예술종합학교,사회,3.41
43881,김서훈,남성,167.7,61.1,O형,19680329,010-6509-4536,usnipdx5,gmail.com,무교,성공회대학교,인문,4.21
43890,정지협,남성,171.8,62.6,O형,19840919,010-5307-2684,dsl7xgbj0o,daum.net,무교,한국외국어대학교,예체능,4.47
43892,허종용,여성,152.1,53.6,O형,19571229,010-0594-0447,wbr4plev,yahoo.com,무교,육군사관학교,의학,2.34
43894,김영훈,여성,156.2,49.6,A형,19530808,010-7023-9823,axjbo1zz,gmail.com,무교,장로회신학대학교,인문,3.25
43895,성진영,남성,173.0,61.6,AB형,19571225,010-3891-0255,wl5i8mqtk,naver.com,무교,서울여자대학교,자연,1.71
43899,김지준,여성,161.8,52.0,B형,19780914,010-7387-2949,pyaa1dm,naver.com,무교,서울교육대학교,사회,4.34
43904,박은준,남성,161.4,58.1,A형,19821107,010-9468-4540,cdbxz2srr4,daum.net,무교,숭실대학교,사회,1.97
43908,박석훈,남성,167.5,66.3,O형,19560218,010-7635-5817,weus5i,naver.com,불교,서울교육대학교,인문,4.01
43928,서지덕,남성,175.9,71.4,A형,19510413,010-3594-1849,m9yetjxrm68ok,naver.com,무교,숙명여자대학교,예체능,0.17
43931,김준용,남성,178.1,65.4,O형,19850426,010-1911-7513,afz54pgnclvd,yahoo.com,무교,명지대학교,사회,1.69
43953,김협진,남성,167.8,68.8,B형,19650918,010-6969-9267,e26vqwxtoqeg,naver.com,무교,이화여자대학,법학,2.99
43955,김용정,남성,172.4,67.7,A형,19851123,010-8619-5957,jpvqnchvumjy,yahoo.com,불교,한양대학교,사회,4.28
43988,한은택,여성,165.2,52.8,AB형,19500113,010-9383-8989,jr6jx4,gmail.com,무교,이화여자대학,교육,3.13
43989,김석서,남성,173.2,68.7,B형,19621014,010-7058-8647,s2bfk0s3cufq,gmail.com,불교,숭실대학교,인문,1.45
43998,김은성,남성,170.6,64.9,B형,19570412,010-6515-2739,v7apye3,naver.com,불교,삼육대학교,인문,3.02
44012,김현지,여성,155.8,52.7,O형,19860211,010-2450-1143,rhwz1sedeaqg,daum.net,무교,서강대학교,사회,2.85
44026,정덕희,남성,158.2,61.2,A형,19591006,010-4140-8871,t5k7ntyzfrh,gmail.com,기독교,중앙대학교,자연,4.03
44032,홍석정,남성,171.8,60.3,A형,19620329,010-9966-4148,nkvs491y0i2,yahoo.com,무교,경희대학교,공학,3.95
44037,박택종,남성,171.3,68.9,B형,19811120,010-7066-5010,yi87cggutg,yahoo.com,무교,감리교신학대학교,교육,3.93
44039,윤덕훈,남성,171.5,64.4,B형,19690309,010-3370-9729,j5p3m07ofs,daum.net,무교,서강대학교,자연,3.88
44043,고준용,남성,165.2,63.8,A형,19961214,010-5021-3192,wvog6rj,naver.com,불교,서울시립대학교,공학,0.31
44055,한진희,여성,154.1,57.2,A형,19950916,010-8514-1795,ku8460,naver.com,무교,광운대학교,인문,2.63
44065,최지용,남성,170.0,64.7,B형,19651121,010-0303-6640,wxa6b2v,daum.net,기독교,서울과학기술대학교,의학,2.93
44071,진준지,남성,171.9,62.4,B형,19961028,010-1170-2182,jmulrldxn,naver.com,기독교,추계예술대학교,사회,2.3
44072,임성협,여성,160.7,58.4,B형,19810602,010-1057-0973,s7oabdb,daum.net,무교,한국외국어대학교,사회,2.55
44073,정정지,여성,164.7,51.6,B형,19571214,010-5322-5662,ti5178kb6jvcd,gmail.com,기독교,한국방송통신대학교,법학,4.35
44103,이성지,남성,174.1,67.2,AB형,19961227,010-1246-2607,abvftug82l,naver.com,불교,숭실대학교,예체능,2.42
44112,한훈지,여성,154.2,60.0,B형,19540528,010-9102-7039,g4qo83l,gmail.com,무교,감리교신학대학교,인문,0.82
44114,이희종,남성,176.5,71.3,A형,19840226,010-2451-1056,b5a2k3jkk0e,yahoo.com,불교,상명대학교,법학,0.85
44116,김성정,여성,158.6,56.9,B형,19910626,010-5438-9641,mbt9eu3ixg2,yahoo.com,불교,성공회대학교,사회,4.1
44121,김진덕,여성,156.9,57.3,A형,19840527,010-6887-9350,x87h3ntbn,yahoo.com,무교,삼육대학교,인문,3.74
44133,손영종,여성,154.5,57.4,AB형,19731111,010-3439-0408,tic2nm,naver.com,기독교,서울시립대학교,의학,2.04
44152,김택영,남성,159.2,70.0,B형,19940124,010-0419-1167,rnww704bj,naver.com,무교,한국체육대학교,예체능,3.67
44155,조우영,남성,159.9,68.5,A형,19481208,010-1115-4186,g1h62v9ax3v,yahoo.com,기독교,고려대학교,법학,2.97
44173,이준남,남성,171.0,62.1,B형,19670717,010-8540-8229,akrj8v4z,naver.com,기독교,성균관대학교,자연,1.54
44191,이현준,여성,162.9,56.9,A형,19640530,010-9234-5542,jevfm8bakvg1j,daum.net,불교,서울여자대학교,자연,3.42
44205,장훈영,여성,149.4,49.6,B형,19700430,010-8127-4411,k2k9gk6z,daum.net,불교,이화여자대학,공학,2.74
44213,손용협,남성,168.1,62.3,A형,19670807,010-1512-7459,ndo9756hqyl,daum.net,무교,서경대학교,사회,1.29
44226,함덕용,남성,178.0,61.3,O형,19660222,010-0358-3012,rtqvrj0j5a6,yahoo.com,불교,서울교육대학교,법학,2.04
44229,한용성,남성,173.0,71.9,B형,19510107,010-6491-4729,yk84uqyeztaz,gmail.com,무교,세종대학교,사회,1.41
44249,김정진,남성,165.7,66.7,A형,19601020,010-9238-0742,vipn2ihhhi,yahoo.com,무교,서울시립대학교,예체능,3.28
44254,윤지남,여성,152.9,58.0,B형,19570427,010-2631-4546,o2petz6roppq9,yahoo.com,천주교,서울대학교,교육,0.96
44256,구훈영,여성,153.1,54.1,O형,19460829,010-9980-3905,it9s5nzz4,gmail.com,무교,장로회신학대학교,법학,3.31
44261,김지희,여성,147.6,60.8,A형,19800419,010-9032-4968,jkvb22d7c84,daum.net,불교,경희대학교,공학,4.39
44274,조우희,남성,173.8,64.0,B형,19900512,010-1865-7497,dp3rw6,daum.net,무교,홍익대학교,사회,2.15
44275,김택준,남성,164.7,67.8,O형,19501207,010-2870-6024,i0mfoh,naver.com,무교,총신대학교,사회,0.52
44279,김희정,여성,153.3,45.0,AB형,19910330,010-8260-9601,ji3s4m8xy,naver.com,무교,한국외국어대학교,법학,3.69
44285,안석택,여성,156.0,56.1,A형,19831025,010-7091-7779,lx5s4xri8m0b0,naver.com,기독교,서울시립대학교,예체능,1.32
44309,심성준,남성,175.5,57.4,A형,19521222,010-5377-2329,isoyyrxj5,daum.net,불교,서울시립대학교,예체능,3.55
44326,이서덕,남성,168.4,64.7,O형,19600117,010-7646-7804,wwg8c7whf,gmail.com,기독교,연세대학교,인문,2.6
44330,이석영,여성,152.7,52.1,A형,19560825,010-6582-2309,kf5wd0yfaerx1,gmail.com,기독교,세종대학교,의학,1.47
44332,김진정,남성,171.6,61.4,B형,19511025,010-2571-5935,sv5oz2zv,yahoo.com,무교,성신여자대학교,인문,4.25
44338,채희택,여성,155.1,53.6,A형,19890924,010-4345-8241,wffpqrb4jx,gmail.com,무교,서울교육대학교,교육,1.23
44339,이성남,여성,160.5,49.9,B형,19470911,010-1833-4622,jkh102o,gmail.com,기독교,서강대학교,교육,0.05
44351,전정남,여성,144.2,50.0,B형,19591217,010-2114-0114,lcrsl0fzqv3,naver.com,불교,경희대학교,자연,2.58
44352,최현훈,여성,151.5,51.5,B형,19630718,010-9767-8318,gu1fttw,daum.net,무교,한국외국어대학교,공학,1.74
44354,최영은,남성,174.2,63.2,A형,19470408,010-1592-9498,aig1dru4ks,yahoo.com,불교,홍익대학교,인문,1.24
44365,이종지,여성,156.4,62.9,B형,19760104,010-6236-5368,fshgjo,naver.com,기독교,고려대학교,인문,3.87
44375,최현지,여성,165.4,55.7,O형,19870128,010-6412-6833,zmevzbsn1t,gmail.com,무교,세종대학교,법학,1.32
44407,권현영,여성,159.0,55.6,O형,19751102,010-2384-8125,gzf44idvgbdi,yahoo.com,기독교,홍익대학교,사회,2.06
44415,이종현,남성,165.4,62.8,A형,19830526,010-6362-5622,caczkb,gmail.com,무교,서울시립대학교,법학,0.75
44419,김은현,여성,164.3,51.2,A형,19610627,010-3240-3612,a7z8rf,gmail.com,무교,서울과학기술대학교,공학,0.68
44420,강진지,여성,142.1,50.6,A형,19751128,010-3489-2565,n91id9yht2ut,gmail.com,무교,장로회신학대학교,예체능,1.26
44431,최덕준,여성,151.4,54.3,B형,19760517,010-7423-5290,ff6vysyjqv,yahoo.com,불교,이화여자대학,공학,0.63
44434,정우훈,남성,165.8,53.1,A형,19940411,010-3336-2866,vnojwu,yahoo.com,기독교,홍익대학교,법학,1.56
44444,홍서훈,남성,173.3,64.1,O형,19711114,010-7892-2290,cux8wt32vt,naver.com,불교,서울시립대학교,예체능,3.14
44450,박택덕,남성,175.0,65.7,B형,19821202,010-1685-7165,k678sff6d,naver.com,무교,경희대학교,교육,0.2
44458,김택종,남성,160.9,68.8,A형,19930511,010-2529-1088,exyjprma,daum.net,불교,성공회대학교,법학,0.16
44467,강서훈,여성,146.5,58.6,AB형,19570822,010-3906-6735,t4yu3qxux,yahoo.com,무교,홍익대학교,자연,2.11
44471,이석우,여성,157.5,53.5,A형,19561022,010-9033-1434,lrperevm7n5,daum.net,천주교,감리교신학대학교,자연,3.64
44474,구진성,여성,154.9,54.8,B형,19890310,010-6468-9184,t4rqxx,gmail.com,무교,상명대학교,법학,0.52
44494,최남현,여성,151.1,51.1,O형,19960717,010-1481-8577,s4slvp5d52,gmail.com,무교,이화여자대학,인문,3.17
44504,송협덕,남성,163.7,68.1,AB형,19910325,010-1849-9181,s4v3s060hdt,daum.net,불교,중앙대학교,인문,0.07
44520,조훈덕,남성,176.1,63.0,O형,19810314,010-1946-7377,b27kk9d,gmail.com,불교,서울시립대학교,의학,1.44
44540,윤우현,남성,166.6,61.0,B형,19920718,010-8922-1663,cvjrt0rl,gmail.com,기독교,서강대학교,공학,0.8
44566,박희우,남성,166.6,56.6,O형,19490204,010-4153-5348,wn2wcpdlcbdml,daum.net,무교,한국방송통신대학교,예체능,0.02
44582,이덕은,여성,159.8,57.5,AB형,19900917,010-7532-3246,nye0ozh,daum.net,무교,상명대학교,자연,0.97
44588,박지진,여성,154.4,52.9,B형,19720106,010-5850-8999,anlw44o,daum.net,무교,동덕여자대학교,교육,2.44
44589,김현용,남성,178.1,70.3,AB형,19730603,010-4219-1474,dpnd2q3g9pk,naver.com,불교,동덕여자대학교,공학,2.69
44593,박훈석,여성,154.2,52.3,B형,19961014,010-9562-6559,xpdfk6k,naver.com,무교,서울여자대학교,의학,3.45
44596,김지종,남성,174.4,73.9,A형,19941007,010-6258-2036,fugkhsu,gmail.com,무교,서울과학기술대학교,교육,4.23
44622,박종우,남성,174.2,63.9,A형,19490921,010-4869-5725,k2ct5lmnp,gmail.com,불교,한성대학교,교육,1.74
44624,박지택,여성,161.6,51.7,O형,19490518,010-2805-7512,c68j66tryf,daum.net,무교,한국체육대학교,교육,1.05
44626,박협준,여성,159.2,62.9,B형,19950707,010-5603-1093,cjj7jr7q,yahoo.com,무교,추계예술대학교,교육,2.32
44640,김용성,여성,156.0,61.3,O형,19671120,010-7650-9651,xlvmf73,yahoo.com,기독교,서울여자대학교,공학,1.77
44648,유현영,여성,162.4,59.7,A형,19840910,010-9715-0263,yiqcnvb0h4ju,gmail.com,무교,경기대학교,공학,2.53
44655,김훈정,남성,174.2,62.0,A형,19740327,010-7993-7254,o3ujrk,naver.com,기독교,숭실대학교,예체능,3.18
44680,이준상,남성,169.1,70.9,B형,19880321,010-4758-7778,ps8wtjlc473,naver.com,기독교,서강대학교,의학,1.9
44698,김지정,여성,150.4,52.3,AB형,19690325,010-8644-1712,xd4vrtpgqn7v,yahoo.com,무교,한국예술종합학교,법학,0.24
44710,김준진,남성,168.2,50.7,O형,19771020,010-4090-1032,n208jrdsrv,gmail.com,천주교,동덕여자대학교,의학,3.68
44717,이준석,남성,172.0,70.8,O형,19851003,010-2540-9279,tyxfufy66,yahoo.com,기독교,한국체육대학교,사회,2.15
44732,박용희,남성,174.1,60.3,A형,19880216,010-5526-6363,u0f9iat,daum.net,무교,광운대학교,예체능,2.71
44741,김덕준,남성,171.5,72.0,B형,19850726,010-4306-0370,jy2e0qdi7lu3t,daum.net,불교,한성대학교,예체능,3.72
44745,홍훈준,남성,166.8,67.0,B형,19480807,010-9487-9377,xqc9o3j5k44jw,yahoo.com,불교,한국성서대학교,교육,2.17
44753,김정석,남성,170.3,57.2,A형,19940813,010-5974-4699,b4512u03m,naver.com,불교,서울교육대학교,공학,0.77
44754,김택성,여성,157.4,57.0,B형,19780816,010-0825-8843,qtewf5y,daum.net,기독교,중앙대학교,의학,1.29
44787,소협은,남성,176.3,66.5,AB형,19460916,010-0282-9260,zfiuwengxf13,gmail.com,불교,동국대학교,공학,4.46
44788,홍정지,여성,157.2,50.5,AB형,19611108,010-5207-4978,ajnkgbcyn,gmail.com,불교,서울교육대학교,인문,2.86
44796,최준우,남성,167.8,71.5,O형,19660512,010-2688-9796,bmu2641nvd8k2,gmail.com,무교,한성대학교,사회,4.37
44800,황상종,여성,156.0,46.1,B형,19740907,010-1531-1916,mnirf24id,yahoo.com,무교,숭실대학교,교육,0.03
44823,윤준덕,여성,155.2,55.2,O형,19630414,010-0731-4646,hoykxfb12r,daum.net,무교,삼육대학교,자연,4.27
44827,박지훈,여성,156.3,59.3,A형,19510408,010-5847-4513,eblamx2yats,gmail.com,불교,서울여자대학교,자연,0.84
44835,김서남,남성,178.6,63.9,A형,19780619,010-5237-7694,raiatu2qzih8e,naver.com,불교,이화여자대학,인문,4.39
44838,이준진,여성,155.1,61.3,A형,19940722,010-2948-6703,ngc21x3w,daum.net,무교,서울대학교,공학,4.06
44852,전택준,여성,156.6,51.6,B형,19601212,010-1527-6882,cv5h8mfbbn,gmail.com,무교,숙명여자대학교,법학,4.05
44866,김훈남,남성,176.8,62.9,B형,19520601,010-7500-8908,badodz726,gmail.com,무교,세종대학교,교육,1.23
44869,이영지,남성,166.4,54.4,B형,19920805,010-6548-4860,ima6n2h8opc,gmail.com,불교,숙명여자대학교,공학,0.16
44879,이훈준,남성,164.7,64.4,B형,19840505,010-9360-5655,gq83l6kzxs,daum.net,무교,서울과학기술대학교,자연,3.6
44895,장준협,여성,147.5,55.0,A형,19850408,010-9858-4417,qg76xdhg7v,daum.net,기독교,한국성서대학교,사회,0.35
44898,백용석,남성,165.1,64.1,A형,19550201,010-3932-7629,cgb4b88x,daum.net,무교,덕성자대학교,공학,0.64
44900,임은준,남성,170.6,68.7,A형,19840610,010-4438-0780,x7rkl4uw2nutw,daum.net,불교,상명대학교,예체능,2.28
44914,김영택,여성,153.5,57.2,A형,19920814,010-8210-5575,buphxsvm,daum.net,불교,연세대학교,교육,0.18
44923,윤종성,여성,159.1,54.0,O형,19800118,010-7428-9440,guv70dgm,gmail.com,무교,서울과학기술대학교,인문,2.88
44958,황지현,여성,164.0,62.8,B형,19710316,010-6287-6600,otz2dyxbo,naver.com,무교,명지대학교,의학,2.89
44984,김상지,여성,149.6,56.0,A형,19620317,010-2397-1907,n7cyxu8qh1s,gmail.com,무교,서울여자대학교,법학,4.33
44998,강준정,여성,154.8,51.7,O형,19630314,010-3352-8021,wq12p7assu,daum.net,무교,서울시립대학교,공학,3.07
45010,김희덕,여성,153.4,55.7,B형,19840405,010-1808-8146,vm4mbjvm1,naver.com,천주교,건국대학교,예체능,3.21
45085,구준진,여성,156.9,49.7,O형,19461227,010-1941-1693,hyabpyxal81yu,daum.net,무교,한국방송통신대학교,의학,2.2
45090,류지석,남성,163.3,66.0,B형,19811023,010-1719-7238,v1d0pck6a,naver.com,무교,숭실대학교,예체능,1.38
45092,박진택,여성,151.0,55.8,O형,19910618,010-1557-5191,cbdyfoi9yx,naver.com,무교,KAIST,예체능,2.06
45100,김지훈,여성,160.2,49.4,A형,19601220,010-7267-9508,pbvbbrnrt2gs,yahoo.com,불교,광운대학교,자연,0.94
45103,이우훈,여성,161.9,52.9,B형,19820725,010-2005-6989,qh5urlotrj6g,gmail.com,무교,추계예술대학교,인문,2.61
45104,허남정,남성,162.4,70.4,B형,19581127,010-3560-5829,jwf9zbl,naver.com,불교,총신대학교,사회,4.19
45109,오희정,여성,163.6,52.2,O형,19940527,010-9311-6819,u0rjzh83wwoi1,yahoo.com,천주교,서경대학교,자연,1.52
45111,이현훈,남성,168.5,69.2,AB형,19811004,010-4953-9771,fytkc66,gmail.com,불교,육군사관학교,공학,2.78
45128,윤성은,여성,157.3,49.9,B형,19550827,010-1898-8981,ngiwr5yy,naver.com,기독교,한영신학대학교,의학,1.35
45141,변용종,여성,150.2,56.4,A형,19900315,010-5933-6942,nsvvl6gizl,gmail.com,무교,성신여자대학교,인문,1.21
