No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
49728,김영남,여성,154.5,63.9,O형,19850526,010-4716-9318,u2rs5j1w7ucg,gmail.com,기독교,163.114.139.221,72:85:10:00:d5:65
49749,남훈종,남성,160.0,63.5,A형,19730109,010-2554-3439,f23qjfa81pgjb,gmail.com,불교,6.254.5.137,87:03:7c:a4:5f:d4
49754,윤영용,남성,173.3,73.2,A형,19641128,010-5845-2918,l6306xtp1,naver.com,천주교,177.106.190.11,e9:7b:73:39:0f:df
49766,김우정,남성,179.2,72.9,A형,19910826,010-0365-5387,w9piglbs,gmail.com,불교,27.233.250.209,c3:b7:42:87:82:4c
49772,조석택,남성,168.7,61.1,A형,19740324,010-6165-7659,h4219ufn2qp,yahoo.com,불교,102.71.54.118,5b:58:85:b3:03:9f
49775,최남택,여성,157.8,58.3,A형,19771129,010-9998-6755,kke34v2udsu,yahoo.com,불교,76.255.73.41,f6:11:3e:4b:9d:b6
49776,김지영,여성,153.7,59.9,O형,19640125,010-1831-2972,yu1cz2wv,daum.net,불교,167.101.235.208,08:34:b1:d1:60:b6
49798,조준우,남성,170.2,65.1,A형,19650412,010-7209-8862,pbhxc4,yahoo.com,불교,167.255.59.5,33:42:b7:70:20:18
49807,이우남,여성,163.5,54.8,B형,19791123,010-8251-1269,fiigiw0,gmail.com,천주교,62.30.154.243,cf:80:a4:a3:f6:86
49810,장훈지,여성,166.1,63.1,B형,19500308,010-9454-7722,g0bxjg7qvcbz,yahoo.com,불교,113.171.139.38,a2:11:4e:1b:c0:91
49831,조은영,여성,156.4,57.9,A형,19911116,010-0251-1373,g1cezrp,daum.net,무교,186.93.178.186,97:d6:b7:04:17:7d
49836,김용우,남성,169.7,62.6,B형,19851218,010-0760-4845,x26hl8j8l1,gmail.com,불교,117.100.220.107,b7:89:09:de:67:90
49859,김훈성,여성,165.9,59.0,AB형,19850130,010-2183-7247,mbwd0jitt40,naver.com,무교,8.66.146.235,06:2e:a0:81:6d:98
49880,이현택,남성,168.2,66.9,B형,19861217,010-6411-0216,v4rzz3mc,daum.net,불교,249.146.212.180,c1:d2:6f:e0:53:c8
49890,최준종,여성,159.3,57.4,AB형,19671107,010-5613-9579,z5e6ruewe85,gmail.com,천주교,52.143.245.150,de:18:9c:9f:46:46
49905,손진용,남성,168.3,63.2,O형,19681120,010-5828-8009,qs2kq2yse,naver.com,무교,241.150.240.8,ac:43:c2:a0:6a:69
49906,양우지,여성,154.0,56.6,A형,19900604,010-5456-2612,zsf8yd,gmail.com,무교,230.14.161.107,f4:16:03:a0:5c:d9
49917,이협서,여성,161.2,55.6,A형,19681203,010-3998-5704,r9pxm576mrds,daum.net,기독교,209.79.7.46,35:10:dd:7f:17:4f
49924,장용준,여성,151.4,60.0,A형,19870116,010-5531-7341,qojl0vaqz,yahoo.com,무교,33.180.173.103,2f:f4:e8:8c:6e:5d
49928,장남석,여성,161.8,62.9,O형,19600703,010-1163-5142,uvdj9ujt7zkc,daum.net,천주교,4.224.29.69,19:4f:79:36:87:8a
49937,김희서,남성,174.1,67.5,B형,19650529,010-0076-3918,uyomub9,daum.net,불교,50.120.5.222,46:90:e4:16:7a:db
49943,정준성,남성,167.2,63.4,O형,19900920,010-9490-4530,hy23c1zpl,naver.com,무교,130.2.35.5,6f:0f:12:5f:cf:05
49945,지덕상,여성,155.3,58.6,A형,19660908,010-4564-9964,vg2weo0uwm,daum.net,천주교,2.245.225.153,05:d2:60:c4:b9:c3
49972,안준서,남성,171.8,58.4,B형,19831213,010-7391-4539,z554k58li,daum.net,불교,121.166.101.81,ea:a4:e6:a2:16:4b
49974,이성정,남성,178.9,71.2,A형,19871129,010-9547-6383,ed1sefm6i,daum.net,무교,221.190.149.204,14:6f:5c:56:8a:ca
50007,최협준,남성,175.9,68.4,A형,19741227,010-8243-9151,r7n3d6325mh,gmail.com,기독교,253.55.90.167,e9:65:04:28:27:53
50029,조협우,여성,156.0,55.6,A형,19650910,010-9601-8275,ho7zix7a,daum.net,무교,255.190.14.75,9a:e6:25:90:f5:c0
50030,김지훈,남성,178.5,66.1,AB형,19491112,010-5340-6720,iir0il,daum.net,기독교,121.185.196.135,82:2e:2d:f7:63:e0
50032,노덕서,남성,175.5,62.6,B형,19920615,010-5820-5717,hcp9p2d0okz9,naver.com,불교,234.194.148.198,ba:b3:a3:90:0f:93
50038,김남택,남성,167.8,68.7,AB형,19861126,010-5289-9981,f9vg14wvi4,daum.net,불교,199.144.88.80,ae:3b:b2:77:1a:92
50039,지준지,남성,168.0,69.1,O형,19520913,010-1692-0092,ygu1bmdg,gmail.com,불교,16.42.210.94,e8:67:ba:0f:c1:b5
50041,최택지,여성,160.7,51.3,B형,19871127,010-6960-6973,gjtahmhu1io,yahoo.com,무교,62.194.161.116,1b:42:d5:74:f4:b2
50044,송훈준,여성,152.0,57.2,A형,19630818,010-3904-6168,wzk71wtm,naver.com,기독교,242.144.177.193,47:9e:87:82:72:f1
50064,조상훈,여성,163.9,55.3,A형,19770123,010-7339-7523,bz991ts5ncrj,daum.net,무교,232.200.204.83,32:e9:12:35:4b:c0
50088,노정우,남성,172.2,64.1,O형,19850212,010-4074-2171,zo9paa81,daum.net,무교,107.97.181.203,53:88:95:f4:44:a5
50116,안준석,남성,164.3,63.6,B형,19940309,010-9445-3441,rjfrat,gmail.com,불교,201.68.231.241,ca:7a:d3:f7:10:72
50119,한덕우,남성,171.6,69.4,A형,19890329,010-7391-1967,k3ahsna9af,naver.com,무교,77.63.83.145,60:a3:82:cf:c2:31
50134,박훈지,여성,153.3,61.0,B형,19530920,010-0066-9004,jlppu0x9go,yahoo.com,불교,229.20.106.39,a7:b9:33:96:58:66
50139,하훈희,여성,153.8,51.1,A형,19500727,010-9429-3916,cwndrzbdx,naver.com,무교,82.177.212.61,f6:fa:8e:38:77:f0
50149,변지덕,여성,157.6,51.9,A형,19801003,010-9811-0647,v1grmcuk,yahoo.com,천주교,159.92.3.23,b2:5a:84:53:86:19
50173,황희덕,여성,152.9,61.8,O형,19861019,010-0832-7432,qjzeoxo,gmail.com,불교,81.106.37.164,d5:e8:5c:9c:a1:ba
50180,김은영,남성,173.3,66.2,O형,19960917,010-5192-8885,o519nclp32dj6,naver.com,무교,216.117.18.242,5d:ae:99:bb:ad:73
50184,노준은,여성,154.9,54.2,AB형,19540804,010-3939-8208,olrfxvadjk0,gmail.com,기독교,131.4.88.237,e8:8e:bc:c2:c9:0f
50186,김훈정,여성,150.6,48.9,A형,19580117,010-2875-8177,gumgzl5ymmk,daum.net,무교,125.4.4.245,4b:c4:77:1d:bd:da
50194,조은훈,남성,171.8,68.1,B형,19580427,010-7806-4497,eeqiq7,daum.net,불교,31.198.217.236,97:0f:3d:96:32:14
50199,황진준,남성,163.9,69.6,A형,19960325,010-7447-7484,p1y1bg46ns0xj,gmail.com,무교,99.217.177.214,08:7e:e6:19:54:68
50210,정진준,여성,146.0,56.7,B형,19930703,010-9986-7274,uexfzl5wp8,gmail.com,무교,188.196.162.158,b5:25:ae:1d:91:39
50211,이정협,남성,170.2,59.7,A형,19670425,010-4272-6046,x3r7v64v,daum.net,불교,141.255.175.234,6c:87:16:93:5e:8e
50237,김희현,남성,165.8,59.8,B형,19900521,010-6656-5149,i9eryvhy,naver.com,기독교,144.209.206.230,e1:64:54:ab:43:a4
50258,송덕현,남성,174.9,70.1,O형,19830129,010-6176-2297,u98po3fmz9,gmail.com,기독교,205.176.120.84,81:45:b7:28:6a:51
50267,이정우,여성,146.4,47.3,A형,19571012,010-7077-2148,m20hk9lzb,naver.com,기독교,28.31.116.141,66:9b:a6:e6:24:5a
50276,문훈우,여성,165.3,61.1,A형,19900914,010-0495-1993,invwav2bc1tn,naver.com,무교,161.40.117.23,23:4a:c7:28:e7:a7
50290,송준현,남성,167.1,71.6,A형,19521211,010-3891-8945,ubibab2jrxxm,gmail.com,무교,152.16.35.63,7f:c1:8a:e8:4e:e0
50292,유지성,여성,160.4,57.2,O형,19950626,010-0676-8469,kuzxx7,gmail.com,무교,1.185.184.183,3d:1f:30:77:e5:87
50319,이진훈,남성,165.9,57.2,B형,19530205,010-8206-5787,jelpm6,yahoo.com,무교,241.206.117.210,a2:44:97:48:a2:71
50328,임종지,여성,155.8,54.3,A형,19840619,010-2382-9551,pus04797ilh2,naver.com,무교,17.120.217.223,9f:74:13:7f:68:b6
50337,송우상,여성,152.2,60.7,A형,19470426,010-1253-4930,xvrkpy,yahoo.com,천주교,141.7.201.97,3a:af:55:3d:46:5d
50351,임훈상,남성,170.5,64.6,A형,19610103,010-1456-5952,qjgjp7i98uc,yahoo.com,기독교,108.200.80.184,5a:60:21:61:4e:27
50354,김종덕,남성,168.4,69.8,A형,19770704,010-3161-2654,rca1c16,yahoo.com,천주교,178.161.27.185,79:c1:67:5f:16:7a
50366,이남훈,여성,152.6,56.3,AB형,19600917,010-4447-4422,b4k6og6ce6,daum.net,무교,152.118.110.60,89:59:7c:a2:49:27
50371,김우준,여성,150.9,50.2,B형,19940824,010-6371-9661,jb173sej8drt,yahoo.com,기독교,110.3.199.157,05:7d:b3:a1:22:68
50377,최정협,여성,155.9,55.7,B형,19550510,010-8715-8452,u4m4mo74obfm,yahoo.com,무교,79.172.143.114,83:e3:c0:d1:2c:ff
50381,박택남,남성,169.1,61.0,B형,19860921,010-9003-7522,votnwny1vt,daum.net,무교,183.162.91.159,37:8b:d9:07:f5:a1
50393,이남정,여성,154.4,54.4,O형,19860905,010-3254-4139,tttvrmntzl4qh,yahoo.com,무교,251.26.26.104,db:50:4b:55:d2:58
50412,권덕은,여성,159.5,56.8,O형,19630805,010-0611-7986,gb351bs7,naver.com,무교,45.84.172.86,79:bd:f6:aa:f2:55
50414,양상협,남성,176.8,68.1,O형,19521017,010-1794-9125,w78i7sk,gmail.com,기독교,199.61.229.241,0e:a2:22:b1:f9:b6
50421,한현희,여성,153.4,59.7,O형,19640418,010-4472-0589,k2img9n4r4ub6,naver.com,무교,200.89.76.98,6c:0e:d1:c1:e5:ed
50426,문남희,남성,173.6,60.5,O형,19820405,010-3767-6786,i0wuk3biur,naver.com,천주교,27.26.215.56,3f:a1:e1:35:fb:56
50428,장지협,남성,166.3,64.9,AB형,19930323,010-0337-6089,xpderie,daum.net,무교,207.128.87.26,dd:88:37:e4:75:5b
50431,정희우,남성,169.0,65.3,AB형,19791119,010-7204-4464,e92anclfp,yahoo.com,무교,43.8.83.5,b7:0b:18:e1:1e:3e
50438,김남훈,남성,173.4,67.2,O형,19640821,010-2791-5507,u4ncmt07gcr,daum.net,불교,222.28.26.124,30:a8:48:8b:1e:f9
50458,이진덕,여성,152.3,52.6,B형,19460512,010-4236-3473,pqdc4cxx,gmail.com,기독교,79.185.162.155,c4:af:73:27:08:54
50464,오남서,여성,150.8,52.6,B형,19640929,010-2154-2866,fq2lcntesp8o,daum.net,불교,214.18.91.62,a5:10:be:ab:60:a0
50465,최종남,여성,158.4,51.5,O형,19580211,010-5040-2962,kuhnf5k0dgi1,daum.net,천주교,78.202.229.174,0c:a1:61:3c:b5:37
50476,박우현,여성,156.6,49.2,A형,19940910,010-2084-3562,wkef0qct,yahoo.com,기독교,161.142.155.202,10:a2:f7:03:03:71
50488,오훈준,남성,167.0,62.3,A형,19531203,010-9919-8845,n8l4b68nv,gmail.com,기독교,113.186.230.245,a0:1a:11:41:02:ff
50496,강현지,여성,163.8,54.2,B형,19870714,010-0434-8200,s4ccr7bcam,naver.com,무교,23.245.208.157,2a:e2:fb:bb:ea:e4
50505,김택정,여성,149.5,53.3,A형,19610828,010-5402-3353,pzhcuaymh,gmail.com,무교,194.200.65.140,0c:f9:62:f5:4e:28
50511,추현협,여성,154.2,46.9,AB형,19770919,010-3328-4236,hl836z,naver.com,기독교,33.247.49.246,83:d4:b9:38:51:78
50512,김정성,여성,154.4,56.9,B형,19570510,010-2881-0514,gio3g1hspjs,naver.com,무교,166.211.191.187,1d:7b:ef:85:81:03
50538,조덕서,여성,151.4,54.3,A형,19490204,010-8774-3304,vy108owjc6,naver.com,무교,47.198.134.112,a4:98:f9:19:7a:91
50544,장현성,남성,170.0,58.1,B형,19850709,010-7762-0047,ru7x1j,naver.com,천주교,182.181.232.125,01:56:fd:1d:ac:33
50548,김우현,여성,163.4,61.3,A형,19541024,010-7609-8032,ufp3c55,naver.com,무교,77.169.195.74,23:0c:d0:0d:9e:39
50565,박훈은,남성,173.5,67.2,A형,19501012,010-9482-0822,iwib8qpo5vidj,yahoo.com,무교,205.188.62.49,89:32:8b:29:0f:ac
50580,한용성,여성,156.9,53.0,B형,19540730,010-9305-1247,pvbye6smo,gmail.com,천주교,24.92.226.185,2f:40:10:15:23:dd
50603,박상택,여성,152.7,59.0,AB형,19700220,010-2250-9840,nuz90pn,naver.com,불교,234.106.79.173,ef:80:a2:66:18:2d
50616,고훈남,여성,157.8,48.2,O형,19930426,010-0345-6685,ntteqyi3zb5pn,yahoo.com,불교,163.178.157.102,6a:3e:70:b0:b2:d5
50620,서현희,남성,168.0,67.0,AB형,19600112,010-5344-1383,ptnvviz9t,naver.com,기독교,169.203.152.146,f8:c2:89:7d:05:6c
50638,김훈석,여성,151.0,53.2,O형,19550117,010-5018-8542,qk2wkllftq0y,gmail.com,불교,56.125.252.8,ae:48:5c:b8:16:be
50644,정지상,남성,168.7,66.5,B형,19900130,010-9991-5564,sqfxlp8io3vb2,daum.net,무교,204.95.231.3,14:a4:95:33:41:e7
50650,허종훈,여성,164.3,47.5,A형,19930704,010-1370-7014,oghg2ip12b3,daum.net,불교,87.216.85.160,e6:b6:c2:b3:1f:7a
50651,윤진훈,여성,148.0,59.1,AB형,19841206,010-9168-1814,erjya73hmw7a,naver.com,기독교,175.87.211.66,27:f0:12:f7:95:7d
50654,허진서,남성,166.3,63.5,B형,19600320,010-3573-1165,m1ia0fh1x,daum.net,무교,239.119.92.239,ee:10:01:61:a8:b1
50665,강진영,여성,156.4,51.0,A형,19921230,010-2958-2750,p2nzeevfz84ov,naver.com,기독교,41.209.26.178,b8:c2:e7:1a:6f:ca
50686,김훈희,남성,168.7,71.2,B형,19641228,010-1392-6525,s6qabvjztj7,gmail.com,무교,17.121.51.40,ac:c0:f7:39:e2:28
50694,이남협,남성,167.6,69.5,B형,19700427,010-1585-2629,e0bqt6ar9h,naver.com,무교,88.127.66.25,c9:52:03:5b:c5:d8
50697,이용협,남성,168.3,65.0,B형,19861118,010-8722-3579,le9kfw,daum.net,불교,49.130.172.133,f6:aa:59:7d:3e:91
50705,허지남,남성,175.5,70.5,O형,19480521,010-7011-9389,g15aa0rc,daum.net,불교,59.188.173.15,8f:8a:9d:49:01:c0
50716,남협지,여성,163.5,49.0,A형,19921205,010-1390-3173,il6mkgs4ske8,daum.net,불교,238.151.91.185,48:9e:d1:05:61:e2
50719,김희훈,남성,179.5,64.5,AB형,19520605,010-0102-3828,q9n5pd3wsjszb,gmail.com,기독교,201.51.235.74,06:91:f1:d1:88:38
50725,김남서,여성,154.8,50.6,AB형,19600903,010-3560-6085,rka6htm9,gmail.com,무교,128.199.106.229,bc:ea:02:83:a3:04
50751,공종진,여성,163.3,61.7,AB형,19650813,010-0498-9476,jg45bg5npf,naver.com,무교,19.135.168.183,0a:5f:8a:5b:40:4e
50772,손우훈,여성,161.3,53.3,B형,19660103,010-3047-9473,pc7w8kisb,gmail.com,기독교,190.164.231.49,3f:eb:55:83:a3:b2
50774,신종지,남성,164.8,71.7,O형,19760117,010-4203-1620,wuzs1tbjn,gmail.com,무교,34.20.255.71,76:02:e4:c6:5f:dd
50780,이성서,여성,157.3,49.1,B형,19721108,010-6650-8618,xe956pajtirw,daum.net,무교,179.19.12.90,27:47:6d:04:8f:cc
50784,권택석,남성,180.1,71.5,B형,19660223,010-8451-2060,ffh7d5gc9,yahoo.com,무교,21.212.68.145,66:d9:4d:08:c0:eb
50785,정성협,여성,157.2,56.3,O형,19720131,010-6509-0600,tww8vt5uw,yahoo.com,무교,210.243.81.93,47:33:0b:3f:f1:36
50818,박지우,남성,166.5,66.5,O형,19580601,010-9005-6700,acuacvhh,naver.com,무교,20.204.228.245,0b:cd:15:f0:b8:bf
50828,이협성,남성,168.3,63.7,A형,19840201,010-5317-3831,efwf6yz,naver.com,무교,77.206.117.220,f1:1e:96:9a:94:9d
50830,나은훈,여성,160.5,52.3,B형,19630716,010-3149-8307,jguh165rgz,gmail.com,무교,221.235.9.86,22:a0:49:d9:36:38
50841,백진상,여성,143.5,48.5,O형,19620112,010-9242-2108,p1cy3yv,naver.com,무교,117.152.194.25,c0:0f:85:30:cf:59
50849,이준현,여성,151.1,64.2,A형,19920317,010-2257-5779,de8ala,gmail.com,무교,214.220.8.245,33:a2:1b:4f:61:0f
50867,박은덕,여성,155.3,53.4,AB형,19511101,010-1164-8992,btwthdu70zs0,naver.com,무교,128.2.122.45,c5:f8:c5:cc:b4:e2
50868,정종성,여성,150.3,56.7,O형,19720314,010-1812-3990,dqvg28obacnk,naver.com,불교,105.14.171.209,f9:2b:3e:3b:bd:72
50869,변현우,여성,162.0,56.0,A형,19590823,010-1609-4752,g52hqqs6ggjn,gmail.com,불교,228.203.97.177,b8:51:03:f6:c0:93
50873,송준남,남성,157.0,64.0,A형,19600628,010-8438-1585,vlphf6,daum.net,기독교,13.237.177.155,32:9e:1f:c8:e4:48
50879,위석서,여성,150.6,53.0,B형,19850915,010-7347-7698,tfymws8vvgx,gmail.com,불교,144.66.98.137,fc:55:64:9c:86:26
50906,박상진,여성,155.9,53.6,B형,19690116,010-5691-6339,yad2zynrtc6pu,naver.com,기독교,196.132.41.194,c1:82:90:02:1d:ac
50915,정성정,남성,167.8,65.2,AB형,19481130,010-1415-1547,rzgrs084k,gmail.com,무교,181.154.51.49,08:e8:74:9d:0a:86
50928,김훈석,남성,165.4,63.9,A형,19760430,010-9953-5283,ocxhjv,naver.com,무교,39.145.249.98,54:cb:9c:94:0d:52
50932,안영지,남성,167.9,67.2,A형,19611031,010-5514-3344,plu1ql8bk,daum.net,불교,190.4.108.95,b3:29:bd:e1:7d:0b
50960,김종상,여성,162.4,53.9,O형,19460605,010-1984-8396,xxtlwyoyo,yahoo.com,무교,39.244.138.107,a9:ef:50:fa:8f:41
50966,김훈영,여성,147.0,51.0,O형,19921020,010-8304-7202,y1ag6j2c1tzm,naver.com,무교,59.25.10.215,bf:58:83:53:09:df
50975,김훈용,남성,171.5,69.0,A형,19770218,010-9630-4465,yjenxg56zu,daum.net,무교,179.9.107.197,aa:60:3d:7a:a2:8f
50976,이지정,남성,166.7,70.9,O형,19640214,010-9470-3377,rlka712nhe,naver.com,기독교,160.154.229.68,ba:33:52:db:72:6b
50984,전은훈,여성,158.0,50.7,O형,19510516,010-3431-3933,gymhwv43m,gmail.com,무교,125.170.178.43,86:cb:2e:df:18:3e
51000,홍현덕,남성,172.4,69.5,O형,19960722,010-9198-8401,jpr4rd,yahoo.com,기독교,207.205.121.47,7c:5d:8a:17:cf:7b
51019,박덕지,남성,174.4,65.9,O형,19940629,010-8698-8631,fuhk1xqh57,naver.com,무교,141.175.16.147,1e:a3:e1:75:f5:15
51027,정훈영,여성,153.3,56.1,B형,19820622,010-7086-9759,mefr16uy6a59r,yahoo.com,불교,179.191.121.200,25:ae:0e:28:47:77
51030,정성정,여성,148.8,52.5,A형,19580709,010-0627-1063,ohcncntrbn,yahoo.com,천주교,215.111.13.117,c4:8b:db:b1:b5:64
51057,지준성,여성,160.0,56.0,B형,19521128,010-5985-6984,wg6gn9,daum.net,무교,95.167.4.227,6c:ac:8f:b2:b9:09
51075,육지성,여성,162.9,58.9,B형,19950402,010-7957-9642,xaww88vz5c9d,daum.net,불교,27.102.222.159,86:bf:f3:cf:82:a9
51088,김서우,여성,147.2,45.8,A형,19900330,010-8411-7768,ha1rxp7f,naver.com,기독교,3.42.247.219,21:43:df:a9:e8:39
51100,김희진,여성,150.6,53.6,A형,19790704,010-4856-6555,yiyj9eq,yahoo.com,무교,47.4.147.57,83:c4:fc:2c:69:33
51111,이종석,여성,161.1,57.6,AB형,19780522,010-4674-7375,uer9nqy90g2wf,gmail.com,불교,112.9.211.217,d9:06:c5:40:26:22
51133,장지택,여성,147.8,51.5,B형,19480407,010-3335-9813,k83vgxj23h0,daum.net,불교,145.63.12.253,cc:0a:2e:24:bd:d8
51135,조서훈,남성,175.7,68.7,A형,19610715,010-5410-9032,h1lkzq,yahoo.com,무교,155.68.34.176,2d:17:e3:4c:bd:cb
51140,강지상,남성,173.1,67.3,O형,19871013,010-8086-4000,y0kdgkjwfwd,gmail.com,무교,189.195.246.157,a6:b3:04:e6:5c:ec
51143,채준협,여성,149.1,57.0,AB형,19790605,010-7297-3171,zzledd,gmail.com,무교,63.39.130.182,97:4d:a9:f3:70:2c
51146,김석준,남성,170.8,55.5,A형,19630731,010-0248-3323,egknvhvbsirv,daum.net,무교,213.175.95.158,7f:a0:f4:4b:af:75
51164,박종지,여성,157.2,49.1,A형,19460318,010-5782-4502,fa2wdf63on,yahoo.com,무교,107.248.162.84,cb:0a:7a:92:0f:22
51170,박남성,여성,153.4,59.8,O형,19620923,010-0507-6819,dcuuri3kxf3,gmail.com,무교,176.30.156.134,0c:b2:8b:85:84:88
51183,김지현,여성,148.5,57.9,B형,19510427,010-5505-5890,hbavqvk0h5h,daum.net,불교,11.62.44.124,c5:c3:b0:c0:c2:c2
51199,박훈덕,남성,169.2,66.5,O형,19940503,010-3490-8176,xc4hl7,yahoo.com,불교,22.145.51.58,ea:3c:d5:3c:87:be
51214,손희남,남성,174.8,64.4,B형,19720706,010-8925-3074,r3lochk2o,gmail.com,무교,173.162.205.9,4f:2c:60:00:6c:24
51229,박협은,남성,164.0,62.7,A형,19480424,010-9664-7607,wb8rrqth,gmail.com,불교,17.76.72.225,86:e2:31:0e:b4:73
51234,류지훈,여성,157.0,61.2,B형,19641124,010-2249-3397,ieqlw4rcd8pkz,daum.net,무교,238.191.135.20,bd:11:cd:b2:8e:ca
51240,임택영,남성,179.9,59.4,A형,19920311,010-1091-7567,bvl9wwhiset,yahoo.com,무교,208.30.161.103,4c:d0:d4:75:f8:17
51253,김상협,남성,175.7,70.0,A형,19501109,010-9883-8978,gdkuu00xwj,naver.com,기독교,81.41.62.7,5a:87:3f:a2:b8:38
51269,신남준,여성,153.4,48.2,B형,19471018,010-4306-2663,vyfk699obej0,yahoo.com,무교,3.218.226.5,24:a8:ed:98:06:3a
51271,류용서,여성,163.1,54.1,B형,19880211,010-5215-1341,jfu7mf8qze,yahoo.com,천주교,106.145.200.38,12:63:de:7c:d7:aa
51298,강용은,남성,164.8,64.5,B형,19530928,010-5420-7601,rukdh9at0,yahoo.com,무교,33.198.16.140,1e:d4:96:2b:b4:1f
51302,최준덕,여성,165.1,62.0,A형,19750115,010-4395-1256,xm7rc4kj4q,gmail.com,불교,217.246.158.110,88:8c:30:50:46:ee
51303,정협정,여성,157.4,52.8,A형,19591001,010-9895-3489,dmeiv91re,gmail.com,무교,213.44.80.235,4a:c8:32:ef:13:34
51304,장우지,남성,166.4,55.7,A형,19471013,010-5177-7780,rn5zg3tepan,gmail.com,기독교,83.57.163.157,ff:95:f7:47:3e:93
51322,윤성진,여성,153.1,53.7,A형,19620719,010-6014-8200,inc716d5,yahoo.com,불교,72.153.232.94,7b:93:8b:ae:b8:f9
51329,김지준,여성,156.1,51.1,B형,19500714,010-1977-2797,hg35ftv0ofj6t,yahoo.com,기독교,162.113.175.162,00:c6:25:7a:cb:16
51349,안준진,남성,166.6,62.7,A형,19480421,010-1793-3723,vtxj2t6,yahoo.com,무교,248.190.168.29,b3:c6:3b:15:07:74
51350,김훈지,남성,172.8,55.3,O형,19750820,010-1473-8599,uqwjvlro,naver.com,무교,37.170.48.101,be:51:dd:91:09:a4
51364,이서석,남성,176.4,71.1,A형,19670321,010-0447-4599,slp3ppl1c6u7,daum.net,불교,173.93.238.46,fd:cd:51:3f:3d:3b
51375,남서택,남성,169.1,65.4,A형,19740311,010-8938-1768,gpsfxoirig,gmail.com,불교,75.135.65.83,b0:4c:2b:e2:97:51
51379,신우진,남성,172.7,66.6,B형,19891003,010-0196-0282,kp329vpkf2,gmail.com,천주교,136.184.130.121,4c:3a:26:a3:ad:32
51400,김남준,여성,145.0,58.7,O형,19621003,010-0418-1469,yr6yiq,naver.com,기독교,176.130.74.45,30:88:c9:17:50:d5
51417,정택상,남성,168.0,65.0,A형,19710518,010-4929-0328,b4qqsrasm7,naver.com,무교,242.88.148.61,e4:20:90:48:58:61
51425,정상협,여성,162.4,55.9,B형,19781011,010-0053-2089,ylp4wjmb8,naver.com,불교,232.165.13.170,4a:1c:63:77:5a:9e
51442,손은정,여성,144.4,55.5,AB형,19870603,010-1559-4382,d8lofmcrb,gmail.com,기독교,5.120.201.88,b0:bd:5e:48:8f:2c
51451,장지택,여성,145.9,52.8,O형,19580727,010-3240-7564,cbcwr0kwsj5d,gmail.com,기독교,19.52.21.101,6a:69:40:c2:00:9a
51457,임지준,여성,159.9,48.1,AB형,19480827,010-2547-5143,gsnvysxzwh,gmail.com,무교,157.1.77.87,c8:7d:d4:b8:c1:05
51459,정훈진,여성,157.5,53.5,O형,19491215,010-4887-9356,bp3hoave5p29,naver.com,무교,12.148.116.21,73:e5:a6:c1:1e:1f
51465,김현협,여성,160.2,59.6,O형,19690126,010-7956-2165,etvj9qxjr5pv,naver.com,무교,245.125.183.249,ea:00:75:53:de:2b
51470,조지서,여성,158.3,60.2,B형,19600801,010-7078-7795,vh1690k7,naver.com,기독교,135.61.231.195,38:37:ef:8a:8c:be
51474,김용성,여성,151.6,56.9,B형,19770605,010-9015-8396,n6954mwv,yahoo.com,불교,150.23.2.139,62:be:11:b4:83:37
51529,김준덕,여성,155.6,49.5,A형,19850405,010-3720-1629,nlh7ihqpu,daum.net,기독교,107.176.238.67,52:c7:0b:29:2b:10
51564,류지성,여성,155.9,62.4,B형,19580208,010-8533-7536,oojr26,naver.com,무교,68.49.239.71,d1:e4:e4:3e:23:a5
51567,양정현,남성,159.2,69.3,B형,19780117,010-6288-7306,lyrc6q,daum.net,불교,78.63.124.239,6d:65:c5:69:6e:d3
51569,최희준,여성,153.6,57.4,O형,19861213,010-7508-8825,yavogt8cuw,yahoo.com,불교,89.172.92.124,f8:48:c2:3e:28:ef
51587,황준희,남성,178.1,61.8,AB형,19810213,010-6826-7535,zl2wh1zvw,naver.com,천주교,139.88.76.232,ec:d2:e1:3b:d5:00
51621,두택상,남성,170.7,66.5,AB형,19670322,010-8297-5790,rale7s42nbsiy,gmail.com,무교,243.176.37.122,96:86:96:24:a4:4b
51624,이정성,남성,175.7,62.2,A형,19720305,010-2688-2559,qdk5grs1h18gv,yahoo.com,기독교,84.94.191.195,42:a1:a5:09:b7:e5
51644,김준지,남성,177.0,70.1,A형,19761212,010-8888-9243,oe961lg8cwjs6,naver.com,무교,192.67.71.68,07:b4:93:d7:29:ed
51659,김훈상,여성,153.0,59.6,A형,19781227,010-2659-2839,pcgb000jc,naver.com,무교,191.52.89.217,a0:be:24:f7:2b:af
51672,최준우,여성,157.8,48.8,A형,19590801,010-7864-9006,l4txkak7e,gmail.com,무교,106.157.203.194,47:9a:89:1c:ab:92
