No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
80742,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,naver.com,기독교,서울교육대학교,법학,3.9
91996,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,naver.com,불교,서울교육대학교,사회,1.3
19426,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,gmail.com,불교,광운대학교,자연,0.22
20071,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1996****,*************,*************,yahoo.com,불교,서울기독대학교,법학,4.27
44593,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1996****,*************,*************,naver.com,무교,서울여자대학교,의학,3.45
63324,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,naver.com,기독교,한영신학대학교,의학,4.45
92560,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,daum.net,무교,육군사관학교,자연,2.17
94563,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,yahoo.com,불교,그리스도대학교,법학,1.34
5260,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,daum.net,불교,서울과학기술대학교,자연,1.39
8069,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,daum.net,천주교,서울여자대학교,교육,3.61
52119,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,gmail.com,무교,숭실대학교,공학,0.43
75736,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,yahoo.com,불교,연세대학교,법학,0.91
76049,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,naver.com,불교,서울시립대학교,법학,3.04
82489,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,naver.com,불교,삼육대학교,인문,2.26
87911,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1996****,*************,*************,gmail.com,무교,중앙대학교,자연,0.79
96105,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,naver.com,기독교,KAIST,교육,2.24
97335,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,naver.com,기독교,경기대학교,자연,3.53
25826,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1996****,*************,*************,gmail.com,천주교,경희대학교,의학,2.97
27688,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1996****,*************,*************,gmail.com,기독교,장로회신학대학교,자연,3.92
35109,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1996****,*************,*************,gmail.com,무교,경희대학교,예체능,2.04
84310,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1996****,*************,*************,gmail.com,불교,가톨릭대학교,법학,0.29
3532,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,naver.com,기독교,서강대학교,법학,0.2
18218,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,yahoo.com,천주교,한국외국어대학교,사회,2.68
21906,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,gmail.com,불교,장로회신학대학교,예체능,2.71
23277,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1946****,*************,*************,gmail.com,기독교,세종대학교,의학,0.78
34126,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,gmail.com,천주교,경희대학교,예체능,0.1
34639,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,naver.com,무교,한국체육대학교,사회,2.89
50019,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,yahoo.com,불교,한영신학대학교,법학,3.01
50140,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,yahoo.com,불교,서울시립대학교,법학,2.36
77828,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1946****,*************,*************,gmail.com,불교,서울대학교,공학,3.44
81598,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1946****,*************,*************,yahoo.com,무교,이화여자대학,예체능,1.64
89235,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,naver.com,기독교,그리스도대학교,교육,1.52
98832,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,naver.com,불교,삼육대학교,의학,1.02
14049,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1946****,*************,*************,daum.net,천주교,동덕여자대학교,교육,3.55
53108,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1946****,*************,*************,yahoo.com,무교,서울시립대학교,예체능,0.78
60972,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1946****,*************,*************,daum.net,무교,이화여자대학,공학,2.52
75752,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1946****,*************,*************,naver.com,기독교,건국대학교,공학,3.33
95366,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1946****,*************,*************,daum.net,기독교,상명대학교,자연,2.96
14140,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1946****,*************,*************,yahoo.com,기독교,한영신학대학교,인문,3.24
78893,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1946****,*************,*************,gmail.com,불교,한양대학교,법학,3.82
82004,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1946****,*************,*************,gmail.com,불교,세종대학교,공학,3.5
95730,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1946****,*************,*************,daum.net,불교,성공회대학교,의학,4.43
1343,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,gmail.com,무교,한국외국어대학교,자연,4.14
5320,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1946****,*************,*************,naver.com,무교,서울교육대학교,의학,3.39
49630,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,yahoo.com,무교,감리교신학대학교,공학,2.63
56661,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,gmail.com,기독교,동덕여자대학교,사회,0.4
59530,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,gmail.com,기독교,서경대학교,인문,2.3
65734,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,yahoo.com,불교,추계예술대학교,교육,0.61
66467,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,daum.net,불교,서울교육대학교,법학,0.98
84485,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1946****,*************,*************,naver.com,기독교,서울기독대학교,인문,3.34
35968,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1946****,*************,*************,gmail.com,천주교,삼육대학교,예체능,1.19
51984,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1946****,*************,*************,yahoo.com,무교,그리스도대학교,법학,2.39
94389,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1946****,*************,*************,yahoo.com,기독교,동국대학교,교육,4.3
26725,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,yahoo.com,천주교,성신여자대학교,공학,2.22
33177,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1946****,*************,*************,gmail.com,무교,장로회신학대학교,인문,3.65
51377,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1946****,*************,*************,naver.com,불교,한영신학대학교,사회,1.31
52168,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,naver.com,무교,상명대학교,의학,0.51
99525,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1946****,*************,*************,daum.net,무교,경희대학교,인문,3.16
9659,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1946****,*************,*************,gmail.com,무교,상명대학교,예체능,2.85
52196,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1946****,*************,*************,daum.net,무교,한국외국어대학교,인문,2.77
64803,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1946****,*************,*************,yahoo.com,무교,세종대학교,예체능,2.33
38639,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,gmail.com,무교,광운대학교,법학,3.62
61134,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,yahoo.com,불교,서울대학교,인문,1.11
68801,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1946****,*************,*************,gmail.com,기독교,국민대학교,인문,0.15
4571,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1947****,*************,*************,naver.com,기독교,장로회신학대학교,의학,0.35
4712,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1947****,*************,*************,naver.com,무교,숭실대학교,자연,3.56
9088,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,yahoo.com,무교,성신여자대학교,자연,3.09
14579,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1947****,*************,*************,naver.com,무교,세종대학교,사회,1.36
63008,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,기독교,성균관대학교,교육,3.85
85176,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1947****,*************,*************,naver.com,무교,명지대학교,예체능,2.72
85946,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,gmail.com,무교,숙명여자대학교,자연,0.2
90562,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,gmail.com,불교,성신여자대학교,예체능,0.54
1027,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,naver.com,천주교,그리스도대학교,사회,4.32
17223,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1947****,*************,*************,yahoo.com,무교,서울교육대학교,의학,3.52
24773,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,무교,총신대학교,인문,0.6
42469,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,무교,한영신학대학교,교육,2.9
97845,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,천주교,총신대학교,법학,0.48
24474,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1947****,*************,*************,naver.com,무교,한국성서대학교,의학,2.29
46386,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1947****,*************,*************,daum.net,무교,숭실대학교,예체능,4.3
70346,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1947****,*************,*************,naver.com,불교,감리교신학대학교,교육,1.58
76174,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1947****,*************,*************,daum.net,무교,고려대학교,의학,0.04
55374,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1947****,*************,*************,gmail.com,기독교,서울시립대학교,교육,1.15
83962,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1947****,*************,*************,gmail.com,천주교,동국대학교,예체능,1.12
94144,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,daum.net,기독교,한국방송통신대학교,법학,1.88
14897,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1947****,*************,*************,gmail.com,무교,국민대학교,공학,3.89
17105,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,기독교,한영신학대학교,예체능,1.07
72977,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1947****,*************,*************,gmail.com,불교,서울교육대학교,법학,1.09
14614,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,gmail.com,무교,한국예술종합학교,사회,2.04
15098,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1947****,*************,*************,daum.net,불교,숭실대학교,예체능,3.45
49039,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,gmail.com,무교,한양대학교,사회,2.16
55935,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,naver.com,불교,서울교육대학교,사회,2.75
57205,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1947****,*************,*************,yahoo.com,기독교,서울교육대학교,법학,1.81
66115,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,naver.com,불교,이화여자대학,인문,2.84
67629,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1947****,*************,*************,daum.net,무교,상명대학교,사회,1.01
87715,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1947****,*************,*************,naver.com,천주교,총신대학교,법학,3.81
99834,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1947****,*************,*************,yahoo.com,기독교,연세대학교,의학,3.54
29030,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1947****,*************,*************,daum.net,무교,한성대학교,법학,0.79
61634,조**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,무교,경기대학교,사회,1.61
63048,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1947****,*************,*************,naver.com,무교,KAIST,인문,4.34
8037,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1948****,*************,*************,yahoo.com,무교,동국대학교,공학,2.98
23710,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1948****,*************,*************,yahoo.com,기독교,건국대학교,의학,1.92
23965,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1948****,*************,*************,gmail.com,무교,광운대학교,의학,2.51
29902,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1948****,*************,*************,gmail.com,무교,동국대학교,인문,3.07
57647,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1948****,*************,*************,gmail.com,불교,서울과학기술대학교,공학,1.26
71550,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1948****,*************,*************,yahoo.com,불교,한국성서대학교,의학,1.42
79115,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1948****,*************,*************,gmail.com,기독교,연세대학교,의학,1.14
2317,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1948****,*************,*************,gmail.com,무교,감리교신학대학교,예체능,1.21
3227,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1948****,*************,*************,naver.com,무교,동국대학교,인문,3.28
4890,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1948****,*************,*************,daum.net,무교,한국외국어대학교,교육,2.42
50490,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1948****,*************,*************,yahoo.com,무교,덕성자대학교,교육,3.91
52734,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1948****,*************,*************,daum.net,기독교,서울여자대학교,자연,3.68
52735,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1948****,*************,*************,yahoo.com,기독교,성균관대학교,예체능,0.96
61411,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1948****,*************,*************,yahoo.com,불교,동덕여자대학교,인문,3.55
63636,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1948****,*************,*************,gmail.com,무교,서강대학교,자연,2.12
